true_cluster,nearest_consensus,correct,div_own,div_nearest_other,div_to_0,div_to_1,div_to_2,div_to_3,div_to_4
0,0,True,0.008565070545665498,0.032608307263846656,0.008565070545665498,0.032608307263846656,0.715639434192522,,0.7732286506256536
0,0,True,0.030668055455959117,0.034827813225738316,0.030668055455959117,0.034827813225738316,,,
0,0,True,0.01641146857622022,0.031782587471957544,0.01641146857622022,0.12195162111596076,0.04994156593107461,0.053285381892042856,0.031782587471957544
0,4,False,0.03399912478045742,0.016229819366663595,0.03399912478045742,0.09056648496882515,0.03449438566827649,0.054659415416388545,0.016229819366663595
0,0,True,0.20504449223230503,0.29743294842981643,0.20504449223230503,0.3366705039816634,0.3166399408371372,0.3202932083732648,0.29743294842981643
0,0,True,0.011470238449223537,0.05812407539188315,0.011470238449223537,0.05812407539188315,,,
0,4,False,0.033972332159513716,0.02994754367847332,0.033972332159513716,0.38885205607144313,0.03606530691098407,0.05502442467663811,0.02994754367847332
0,4,False,0.039989901252981915,0.024731130975778896,0.039989901252981915,0.3198334963074029,0.04502398034079372,0.04580261753472299,0.024731130975778896
0,0,True,0.020411505427960615,0.031782587471957544,0.020411505427960615,0.17093952064819182,0.04893754952945181,0.05438428343328262,0.031782587471957544
0,0,True,0.026436747953597482,0.03006210024154405,0.026436747953597482,0.07884979947864909,0.04643906159133746,0.05066459496389235,0.03006210024154405
0,4,False,0.06410560341118542,0.03561882369948935,0.06410560341118542,0.10327718988136883,0.04593483031695498,0.05344502734449362,0.03561882369948935
0,0,True,0.027593058053782375,0.03173315451230289,0.027593058053782375,0.07761321986616215,0.04883217151441408,0.050991613440273975,0.03173315451230289
0,0,True,0.013187949797856894,0.030743211236969513,0.013187949797856894,0.10010211749841735,0.0479156025637759,0.05325712703581253,0.030743211236969513
0,0,True,0.01588872030073718,0.0300668764852091,0.01588872030073718,0.10195642247348888,0.05046113593892417,0.050587555468652186,0.0300668764852091
0,0,True,0.02942430244353472,0.03688350702656439,0.02942430244353472,0.20908456305336853,0.058936766446083234,0.055465109088336025,0.03688350702656439
0,0,True,0.022470578896084656,0.02666689126094874,0.022470578896084656,0.07287270264708548,0.03706656232111956,0.045640004749888496,0.02666689126094874
1,1,True,0.044284664384779016,0.0685418847835399,0.0685418847835399,0.044284664384779016,,,
1,1,True,0.09596042165094681,0.11182422755217325,0.11182422755217325,0.09596042165094681,,,
1,1,True,0.8532395899905891,0.9338463847557992,,0.8532395899905891,0.9338463847557992,,0.9557547697093037
1,2,False,0.2221386784219204,0.010869755476925091,0.014556208398839815,0.2221386784219204,0.010869755476925091,0.07576156595508235,0.029344760940138853
1,1,True,0.06938054601508545,0.09139057295555471,0.09139057295555471,0.06938054601508545,,,
1,3,False,0.3744152968122815,0.028700586005119762,0.052051885861958504,0.3744152968122815,0.057499517869245356,0.028700586005119762,0.053182492688616384
1,1,True,0.5686923847301787,0.5895287329304628,0.5895287329304628,0.5686923847301787,,,
1,0,False,0.13562866837305504,0.0160300332379129,0.0160300332379129,0.13562866837305504,,,
1,4,False,0.3858401492722344,0.009732610619375897,0.014652751463822389,0.3858401492722344,0.02956047640565747,0.03473782090670659,0.009732610619375897
1,0,False,0.023149411117349552,0.01938781435828119,0.01938781435828119,0.023149411117349552,,,
1,0,False,0.2938594172866932,0.015099422657392756,0.015099422657392756,0.2938594172866932,0.05817044637889373,0.0348817785470388,0.02407804324265664
1,0,False,0.030961391998378728,0.015300456476093136,0.015300456476093136,0.030961391998378728,,,
1,1,True,0.12849859469745423,0.18764378048772942,0.18764378048772942,0.12849859469745423,,,
1,0,False,0.03260451868233183,0.013734684778322997,0.013734684778322997,0.03260451868233183,0.25732219600391,,
